id,from,to,distance
2553601,1646,2207,344.4
2553602,1646,2208,437.74
2553603,1646,2209,434.52
2553604,1646,2210,423.26
2553605,1646,2211,416.82
2553606,1646,2212,450.62
2553607,1646,2213,436.13
2553608,1646,2214,423.26
2553609,1646,2215,423.26
2553610,1646,2216,400.73
2553611,1646,2217,384.63
2553612,1646,2218,374.98
2553613,1646,2219,365.32
2553614,1646,2220,352.45
2553615,1646,2221,347.62
2553616,1646,2222,352.45
2553617,1646,2223,336.35
2553618,1646,2224,341.18
2553619,1646,2225,357.27
2553620,1646,2226,366.93
2553621,1646,2227,365.32
2553622,1646,2228,371.76
2553623,1646,2229,370.15
2553624,1646,2230,362.1
2553625,1646,2231,357.27
2553626,1646,2232,357.27
2553627,1646,2233,354.06
2553628,1646,2234,358.88
2553629,1646,2235,445.79
2553630,1646,2236,434.52
2553631,1646,2237,455.44
2553632,1646,2238,-999
2553633,1646,2239,421.65
2553634,1646,2240,415.21
2553635,1646,2241,-999
2553636,1646,2242,391.07
2553637,1646,2243,378.2
2553638,1646,2244,379.81
2553639,1646,2245,365.32
2553640,1646,2246,360.49
2553641,1646,2247,365.32
2553642,1646,2248,349.23
2553643,1646,2249,357.27
2553644,1646,2250,371.76
2553645,1646,2251,373.37
2553646,1646,2252,378.2
2553647,1646,2253,378.2
2553648,1646,2254,373.37
2553649,1646,2255,371.76
2553650,1646,2256,368.54
2553651,1646,2257,365.32
2553652,1646,2258,365.32
2553653,1646,2259,442.57
2553654,1646,2260,447.4
2553655,1646,2261,442.57
2553656,1646,2262,466.71
2553657,1646,2263,-999
2553658,1646,2264,410.38
2553659,1646,2265,399.12
2553660,1646,2266,389.46
2553661,1646,2267,374.98
2553662,1646,2268,389.46
2553663,1646,2269,370.15
2553664,1646,2270,378.2
2553665,1646,2271,389.46
2553666,1646,2272,458.66
2553667,1646,2273,458.66
2553668,1646,2274,450.62
2553669,1646,2275,428.09
2553670,1646,2276,413.6
2553671,1646,2277,415.21
2553672,1646,2278,400.73
2553673,1646,2279,392.68
2553674,1646,2280,383.02
2553675,1646,2281,381.41
2553676,1646,2282,391.07
2553677,1646,2283,392.68
2553678,1646,2284,457.05
2553679,1646,2285,439.35
2553680,1646,2286,437.74
2553681,1646,2287,426.48
2553682,1646,2288,428.09
2553683,1646,2289,423.26
2553684,1646,2290,410.38
2553685,1646,2291,400.73
2553686,1646,2292,397.51
2553687,1646,2293,405.55
2553688,1646,2294,444.18
2553689,1646,2295,465.1
2553690,1646,2296,439.35
2553691,1646,2297,436.13
2553692,1646,2298,428.09
2553693,1646,2299,416.82
2553694,1646,2300,413.6
2553695,1646,2301,424.87
2553696,1646,2302,423.26
2553697,1646,2303,424.87
2553698,1646,2304,457.05
2553699,1646,2305,-999
2553700,1646,2306,453.84
2553701,1646,2307,437.74
2553702,1646,2308,426.48
2553703,1646,2309,420.04
2553704,1646,2310,423.26
2553705,1646,2311,431.3
2553706,1646,2312,437.74
2553707,1646,2313,436.13
2553708,1646,2314,484.41
2553709,1646,2315,473.15
2553710,1646,2316,463.49
2553711,1646,2317,442.57
2553712,1646,2318,436.13
2553713,1646,2319,432.91
2553714,1646,2320,486.02
2553715,1646,2321,-999
2553716,1646,2322,455.44
2553717,1646,2323,452.23
2553718,1646,2324,465.1
2553719,1646,2325,495.68
2553720,1646,2326,481.19
2553721,1646,2327,481.19
2553722,1646,2328,452.23
2553723,1646,2329,453.84
2553724,1646,2330,445.79
2553725,1646,2331,453.84
2553726,1646,2332,469.93
2553727,1646,2333,461.88
2553728,1646,2334,489.24
2553729,1646,2335,479.58
2553730,1646,2336,471.54
2553731,1646,2337,477.98
